brokerage_id	name	section	row	ticket_price	p	 	compared
9325	Eventellect	All You Can Eat Pavilion 314	A	432.50	446		1.03
9325	Eventellect	All You Can Eat Pavilion 314	B	354.38	365		1.03
9325	Eventellect	10 TD	A	253.00	262		1.04
9325	Eventellect	12 TD	B	220.00	228		1.04
9325	Eventellect	44 LR	B	237.60	246		1.04
9325	Eventellect	416	5	118.13	128		1.08
9325	Eventellect	417	2	135.00	146		1.08
9325	Eventellect	417	3	123.75	134		1.08
9325	Eventellect	417	5	118.13	128		1.08
9325	Eventellect	417	6	118.13	128		1.08
9325	Eventellect	418	3	123.75	134		1.08
9325	Eventellect	418	5	118.13	128		1.08
9325	Eventellect	418	6	118.13	128		1.08
9325	Eventellect	422	4	122.63	133		1.08
9325	Eventellect	416	7	114.75	125		1.09
9325	Eventellect	417	7	115.88	126		1.09
9325	Eventellect	436	1	116.88	134		1.15
9325	Eventellect	417	15	108.94	128		1.17
910	Excellent Tickets	113	6	1868.50	1987		1.06
910	Excellent Tickets	113	6	1994.75	2122		1.06
910	Excellent Tickets	113	6	2626.00	2792		1.06
910	Excellent Tickets	113	6	666.60	709		1.06
910	Excellent Tickets	113	6	676.70	720		1.06
910	Excellent Tickets	113	6	883.75	941		1.06
910	Excellent Tickets	114A	11	2321.99	2470		1.06
910	Excellent Tickets	114A	11	2324.01	2471		1.06
910	Excellent Tickets	114A	11	3028.99	3221		1.06
910	Excellent Tickets	114A	11	636.30	677		1.06
910	Excellent Tickets	114A	11	666.60	709		1.06
910	Excellent Tickets	114A	11	833.25	886		1.06
910	Excellent Tickets	114A	11	934.25	994		1.06
910	Excellent Tickets	127A	9	2017.98	2146		1.06
910	Excellent Tickets	127A	9	3027.98	3220		1.06
910	Excellent Tickets	127A	9	505.00	537		1.06
910	Excellent Tickets	127A	9	757.50	806		1.06
910	Excellent Tickets	127A	9	831.23	884		1.06
910	Excellent Tickets	214A	23	1095.85	1166		1.06
910	Excellent Tickets	214A	23	1717.00	1825		1.06
910	Excellent Tickets	214A	23	429.25	457		1.06
910	Excellent Tickets	217	21	505.00	537		1.06
910	Excellent Tickets	113	6	580.75	619		1.07
910	Excellent Tickets	214A	23	303.00	323		1.07
9071	Executive Sports & Entertainment LLC	121A	13	540.75	612		1.13
9071	Executive Sports & Entertainment LLC	21B	2	1802.50	2038		1.13
2586	Falcon Affiliates	105	10	1655.00	1743		1.05
2586	Falcon Affiliates	105	10	2225.00	2342		1.05
2586	Falcon Affiliates	131	21	1110.00	1169		1.05
2586	Falcon Affiliates	131	21	1177.00	1239		1.05
2586	Falcon Affiliates	131	21	1800.00	1895		1.05
2586	Falcon Affiliates	131	21	385.00	406		1.05
2586	Falcon Affiliates	407a	1	355.00	374		1.05
2586	Falcon Affiliates	131	21	255.00	270		1.06
2586	Falcon Affiliates	308	A	93.44	99		1.06
2586	Falcon Affiliates	308	D	84.68	90		1.06
2586	Falcon Affiliates	308	D	86.14	91		1.06
2586	Falcon Affiliates	308	E	81.76	87		1.06
2586	Falcon Affiliates	309	G	77.38	82		1.06
2586	Falcon Affiliates	309	K	68.64	73		1.06
2586	Falcon Affiliates	310	B	90.52	96		1.06
2586	Falcon Affiliates	133	HH	88.90	95		1.07
2586	Falcon Affiliates	305	K	72.60	78		1.07
2586	Falcon Affiliates	306	B	89.06	95		1.07
2586	Falcon Affiliates	307	D	71.28	76		1.07
2586	Falcon Affiliates	308	D	83.22	89		1.07
2586	Falcon Affiliates	308	H	73.00	78		1.07
2586	Falcon Affiliates	308	L	69.96	75		1.07
2586	Falcon Affiliates	309	E	80.30	86		1.07
2586	Falcon Affiliates	309	F	78.84	84		1.07
2586	Falcon Affiliates	309	G	75.92	81		1.07
2586	Falcon Affiliates	309	H	74.46	80		1.07
2586	Falcon Affiliates	310	B	91.98	98		1.07
2586	Falcon Affiliates	310	L	67.32	72		1.07
2586	Falcon Affiliates	312	C	87.60	94		1.07
2586	Falcon Affiliates	311	K	66.00	71		1.08
417	Fanfare Tickets	111	23	140.00	154		1.1
417	Fanfare Tickets	114	27	140.00	154		1.1
417	Fanfare Tickets	115	26	150.00	165		1.1
1258	Fat Cat Equity	106	4	295.71	302		1.02
1258	Fat Cat Equity	107	10	232.75	238		1.02
1258	Fat Cat Equity	111	17	288.00	294		1.02
1258	Fat Cat Equity	115	22	270.00	275		1.02
1258	Fat Cat Equity	116	3	330.00	336		1.02
1258	Fat Cat Equity	123	8	267.00	273		1.02
1258	Fat Cat Equity	125	M	185.00	189		1.02
1258	Fat Cat Equity	128	K	143.55	147		1.02
1258	Fat Cat Equity	138	HH	75.14	77		1.02
1258	Fat Cat Equity	132	R	61.89	64		1.03
1258	Fat Cat Equity	331	3	129.67	133		1.03
205	First Class Tickets - CA	141 Loge	A	328.25	332		1.01
205	First Class Tickets - CA	141 Loge	A	353.50	356		1.01
205	First Class Tickets - CA	141 Loge	A	429.25	433		1.01
205	First Class Tickets - CA	141 Loge	A	499.95	504		1.01
205	First Class Tickets - CA	48 LR	N	257.55	260		1.01
205	First Class Tickets - CA	48 LR	N	277.75	281		1.01
205	First Class Tickets - CA	48 LR	R	277.75	281		1.01
205	First Class Tickets - CA	52 LR	U	252.50	255		1.01
205	First Class Tickets - CA	All You Can Eat Pavilion 308	Q	277.75	281		1.01
205	First Class Tickets - CA	All You Can Eat Pavilion 308	S	277.75	281		1.01
205	First Class Tickets - CA	LOT D	PARK	454.50	458		1.01
98	First Fan Tickets	110	22	305.00	320		1.05
98	First Fan Tickets	110	22	350.00	368		1.05
98	First Fan Tickets	110	22	481.49	506		1.05
98	First Fan Tickets	110	22	575.00	604		1.05
98	First Fan Tickets	111	21	3365.01	3526		1.05
98	First Fan Tickets	111	21	3578.73	3750		1.05
98	First Fan Tickets	111	21	3850.00	4033		1.05
98	First Fan Tickets	111	21	4500.00	4715		1.05
98	First Fan Tickets	111	21	522.50	549		1.05
98	First Fan Tickets	111	21	532.00	559		1.05
98	First Fan Tickets	111	21	675.00	708		1.05
98	First Fan Tickets	111	21	790.00	829		1.05
98	First Fan Tickets	113	11	3541.65	3711		1.05
98	First Fan Tickets	113	11	4300.00	4506		1.05
98	First Fan Tickets	113	11	4900.00	5134		1.05
98	First Fan Tickets	113	11	750.00	787		1.05
98	First Fan Tickets	113	11	782.04	820		1.05
98	First Fan Tickets	113	11	900.00	944		1.05
98	First Fan Tickets	113	17	450.00	473		1.05
98	First Fan Tickets	113	17	471.05	494		1.05
98	First Fan Tickets	113	17	490.00	515		1.05
98	First Fan Tickets	113	17	850.00	891		1.05
98	First Fan Tickets	118	23	522.50	549		1.05
98	First Fan Tickets	118	23	532.00	559		1.05
98	First Fan Tickets	118	23	623.04	654		1.05
98	First Fan Tickets	118	23	692.01	726		1.05
98	First Fan Tickets	119	4	1500.00	1572		1.05
98	First Fan Tickets	119	4	1550.00	1624		1.05
98	First Fan Tickets	119	4	1900.00	1992		1.05
98	First Fan Tickets	119	4	2266.11	2375		1.05
98	First Fan Tickets	119	4	518.40	544		1.05
98	First Fan Tickets	121A	15	1000.00	1048		1.05
98	First Fan Tickets	121A	15	1300.00	1363		1.05
98	First Fan Tickets	121A	15	1500.00	1572		1.05
98	First Fan Tickets	121A	15	980.00	1028		1.05
98	First Fan Tickets	121A	3	1200.00	1258		1.05
98	First Fan Tickets	121A	3	1250.00	1310		1.05
98	First Fan Tickets	121A	3	1700.00	1781		1.05
98	First Fan Tickets	121A	3	1900.00	1992		1.05
98	First Fan Tickets	121B	15	1000.00	1048		1.05
98	First Fan Tickets	121B	15	1300.00	1363		1.05
98	First Fan Tickets	121B	15	1500.00	1572		1.05
98	First Fan Tickets	121B	15	980.00	1028		1.05
98	First Fan Tickets	128	1	1000.00	1048		1.05
98	First Fan Tickets	128	1	690.00	724		1.05
98	First Fan Tickets	128	1	700.00	734		1.05
98	First Fan Tickets	128	1	925.00	970		1.05
98	First Fan Tickets	133	11	176.90	186		1.05
98	First Fan Tickets	133	12	193.59	204		1.05
98	First Fan Tickets	133	14	176.90	186		1.05
98	First Fan Tickets	133	15	176.90	186		1.05
98	First Fan Tickets	133	16	167.98	177		1.05
98	First Fan Tickets	136	6	300.00	316		1.05
98	First Fan Tickets	136	6	350.00	368		1.05
98	First Fan Tickets	136	6	565.00	593		1.05
98	First Fan Tickets	138	7	2450.00	2568		1.05
98	First Fan Tickets	138	7	2550.00	2672		1.05
98	First Fan Tickets	138	7	2650.00	2777		1.05
98	First Fan Tickets	138	7	290.00	304		1.05
98	First Fan Tickets	138	7	320.00	336		1.05
98	First Fan Tickets	138	7	399.00	419		1.05
98	First Fan Tickets	138	7	5950.00	6234		1.05
98	First Fan Tickets	215	18	335.04	352		1.05
98	First Fan Tickets	215	18	350.00	368		1.05
98	First Fan Tickets	215	18	425.00	446		1.05
98	First Fan Tickets	215	18	600.00	630		1.05
98	First Fan Tickets	215	19	335.04	352		1.05
98	First Fan Tickets	215	19	350.00	368		1.05
98	First Fan Tickets	215	19	425.00	446		1.05
98	First Fan Tickets	215	19	600.00	630		1.05
98	First Fan Tickets	316	7	310.00	326		1.05
98	First Fan Tickets	316	7	320.00	336		1.05
98	First Fan Tickets	316	7	449.00	472		1.05
98	First Fan Tickets	324	1	300.00	316		1.05
98	First Fan Tickets	324	1	310.00	326		1.05
98	First Fan Tickets	324	1	425.00	446		1.05
98	First Fan Tickets	324	1	550.00	577		1.05
98	First Fan Tickets	407a	1	170.00	179		1.05
98	First Fan Tickets	420A	1	242.50	255		1.05
98	First Fan Tickets	420A	1	349.20	367		1.05
98	First Fan Tickets	433	2	184.00	194		1.05
98	First Fan Tickets	311	V	125.00	132		1.06
98	First Fan Tickets	432A	14	190.00	201		1.06
98	First Fan Tickets	All You Can Eat Pavilion 306	Z	150.00	159		1.06
9261	FishTix INC.	312	P	65.00	69		1.06
9261	FishTix INC.	312	N	70.00	75		1.07
1090	Free Tic Sales	109	32	836.28	867		1.04
1090	Free Tic Sales	109	24	135.34	142		1.05
1090	Free Tic Sales	109	25	75.75	80		1.06
10071	FronTickets	410	13	265.78	291		1.09
10071	FronTickets	410	14	265.78	291		1.09
10958	Front Row Tickets-AZ	197	10	150.00	164		1.09
10958	Front Row Tickets-AZ	197	11	125.00	137		1.1
10958	Front Row Tickets-AZ	411	1	134.43	148		1.1
9122	Frontgate Seats	107	15	448.00	457		1.02
9122	Frontgate Seats	111	S	181.05	185		1.02
9122	Frontgate Seats	132	6	366.30	373		1.02
9122	Frontgate Seats	233	2	450.00	458		1.02
9122	Frontgate Seats	306	6	296.41	302		1.02
9122	Frontgate Seats	316	9	125.00	128		1.02
9122	Frontgate Seats	334	7	346.49	353		1.02
9122	Frontgate Seats	345	1	275.32	281		1.02
9122	Frontgate Seats	39	13	310.86	317		1.02
9122	Frontgate Seats	111	H	139.50	143		1.03
9122	Frontgate Seats	134	35	118.00	121		1.03
9122	Frontgate Seats	410	8	104.15	107		1.03
9122	Frontgate Seats	435	8	121.59	125		1.03
1280	Fuse Tickets	102	HH	250.00	255		1.02
1280	Fuse Tickets	141	DD	100.00	102		1.02
9806	Game Plan Sports & Entertainment LLC	53 UR	AA	242.00	249		1.03
9806	Game Plan Sports & Entertainment LLC	53 UR	AA	254.00	262		1.03
9806	Game Plan Sports & Entertainment LLC	53 UR	AA	264.00	272		1.03
9806	Game Plan Sports & Entertainment LLC	53 UR	AA	277.00	285		1.03
9339	Geneva Escutia	108	37	200.00	204		1.02
9339	Geneva Escutia	Standing Room Only	SRO	100.00	102		1.02
10963	Global Event Group	127B	12	362.78	408		1.12
10963	Global Event Group	127B	13	310.95	351		1.13
10963	Global Event Group	129	19/20	196.94	222		1.13
10120	Gold Coast Tickets	415	1	168.00	190		1.13
203	Goody Tickets LLC	109	20	577.50	609		1.05
203	Goody Tickets LLC	114B	9	2799.30	2950		1.05
203	Goody Tickets LLC	114B	9	3386.25	3568		1.05
203	Goody Tickets LLC	114B	9	4966.50	5232		1.05
203	Goody Tickets LLC	114B	9	563.25	594		1.05
203	Goody Tickets LLC	114B	9	732.56	772		1.05
203	Goody Tickets LLC	114B	9	959.44	1012		1.05
203	Goody Tickets LLC	125	15	1118.43	1179		1.05
203	Goody Tickets LLC	125	15	2934.75	3092		1.05
203	Goody Tickets LLC	125	15	3134.54	3302		1.05
203	Goody Tickets LLC	125	15	3887.42	4095		1.05
203	Goody Tickets LLC	125	15	4966.50	5232		1.05
203	Goody Tickets LLC	125	15	570.02	601		1.05
203	Goody Tickets LLC	125	15	897.36	946		1.05
203	Goody Tickets LLC	125	15	987.66	1041		1.05
203	Goody Tickets LLC	126	12	2799.30	2950		1.05
203	Goody Tickets LLC	126	12	3386.25	3568		1.05
203	Goody Tickets LLC	126	12	4966.50	5232		1.05
203	Goody Tickets LLC	126	12	563.25	594		1.05
203	Goody Tickets LLC	126	12	647.90	683		1.05
203	Goody Tickets LLC	126	12	677.24	714		1.05
203	Goody Tickets LLC	126	12	934.72	985		1.05
203	Goody Tickets LLC	127B	12	1735.26	1829		1.05
203	Goody Tickets LLC	127B	12	1948.97	2054		1.05
203	Goody Tickets LLC	127B	12	2267.71	2389		1.05
203	Goody Tickets LLC	127B	12	2785.24	2935		1.05
203	Goody Tickets LLC	127B	12	398.22	420		1.05
203	Goody Tickets LLC	127B	12	524.87	553		1.05
203	Goody Tickets LLC	127B	12	692.57	730		1.05
203	Goody Tickets LLC	132	7	530.25	559		1.05
203	Goody Tickets LLC	211	10	1072.31	1130		1.05
203	Goody Tickets LLC	211	10	1114.08	1175		1.05
203	Goody Tickets LLC	211	10	1287.91	1357		1.05
203	Goody Tickets LLC	211	10	1498.98	1579		1.05
203	Goody Tickets LLC	211	7	1072.31	1130		1.05
203	Goody Tickets LLC	211	7	1128.75	1190		1.05
203	Goody Tickets LLC	211	7	1287.91	1357		1.05
203	Goody Tickets LLC	212	8	1274.36	1343		1.05
203	Goody Tickets LLC	212	8	1806.00	1903		1.05
203	Goody Tickets LLC	212	8	2257.50	2379		1.05
203	Goody Tickets LLC	227A	16	1303.71	1374		1.05
203	Goody Tickets LLC	227A	16	1540.75	1624		1.05
203	Goody Tickets LLC	227A	16	177.45	187		1.05
203	Goody Tickets LLC	227A	16	2143.50	2259		1.05
203	Goody Tickets LLC	227A	16	284.45	300		1.05
203	Goody Tickets LLC	227A	16	461.66	487		1.05
203	Goody Tickets LLC	227A	6	1985.48	2092		1.05
203	Goody Tickets LLC	227A	6	2817.36	2968		1.05
203	Goody Tickets LLC	227A	6	314.93	332		1.05
203	Goody Tickets LLC	227A	6	3463.01	3648		1.05
203	Goody Tickets LLC	227A	6	416.51	439		1.05
203	Goody Tickets LLC	227A	6	439.09	463		1.05
203	Goody Tickets LLC	227A	6	497.78	525		1.05
203	Goody Tickets LLC	228W	20W	1114.08	1175		1.05
203	Goody Tickets LLC	228W	20W	1193.85	1258		1.05
203	Goody Tickets LLC	228W	20W	1287.91	1357		1.05
203	Goody Tickets LLC	228W	20W	1498.98	1579		1.05
203	Goody Tickets LLC	228W	20W	338.63	357		1.05
203	Goody Tickets LLC	229	8	1039.50	1096		1.05
203	Goody Tickets LLC	229	8	1186.07	1250		1.05
203	Goody Tickets LLC	229	8	1541.52	1625		1.05
203	Goody Tickets LLC	229	8	987.53	1041		1.05
203	Goody Tickets LLC	235	2	1477.19	1557		1.05
203	Goody Tickets LLC	235	2	1828.03	1926		1.05
203	Goody Tickets LLC	235	2	1877.15	1978		1.05
203	Goody Tickets LLC	235	2	784.49	827		1.05
203	Goody Tickets LLC	256	14	1642.34	1731		1.05
203	Goody Tickets LLC	256	14	1685.23	1775		1.05
203	Goody Tickets LLC	256	14	1689.74	1781		1.05
203	Goody Tickets LLC	256	14	2285.72	2408		1.05
203	Goody Tickets LLC	256	14	338.61	357		1.05
203	Goody Tickets LLC	256	14	393.37	415		1.05
203	Goody Tickets LLC	272	16	1519.88	1602		1.05
203	Goody Tickets LLC	272	16	2306.60	2430		1.05
203	Goody Tickets LLC	272	16	592.54	625		1.05
203	Goody Tickets LLC	272	16	790.07	833		1.05
203	Goody Tickets LLC	3 TD	C	200.11	211		1.05
203	Goody Tickets LLC	3 TD	C	617.69	651		1.05
203	Goody Tickets LLC	3 TD	C	849.02	895		1.05
203	Goody Tickets LLC	3 TD	C	992.11	1046		1.05
203	Goody Tickets LLC	306W	8WC	1331.66	1404		1.05
203	Goody Tickets LLC	306W	8WC	1496.25	1577		1.05
203	Goody Tickets LLC	306W	8WC	841.95	887		1.05
203	Goody Tickets LLC	306W	8WC	883.58	932		1.05
203	Goody Tickets LLC	325	4	1128.75	1190		1.05
203	Goody Tickets LLC	325	4	1241.63	1309		1.05
203	Goody Tickets LLC	325	4	1354.50	1428		1.05
203	Goody Tickets LLC	325	4	2561.70	2699		1.05
203	Goody Tickets LLC	325	4	308.15	325		1.05
203	Goody Tickets LLC	328	6	1128.75	1190		1.05
203	Goody Tickets LLC	328	6	1174.35	1237		1.05
203	Goody Tickets LLC	328	6	1518.15	1600		1.05
203	Goody Tickets LLC	328	6	2026.09	2135		1.05
203	Goody Tickets LLC	328	6	277.11	292		1.05
203	Goody Tickets LLC	329	5	1128.75	1190		1.05
203	Goody Tickets LLC	329	5	1354.50	1428		1.05
203	Goody Tickets LLC	329	5	2026.09	2135		1.05
203	Goody Tickets LLC	329	5	931.22	982		1.05
203	Goody Tickets LLC	333W	8WC	1015.88	1071		1.05
203	Goody Tickets LLC	333W	8WC	1155.00	1217		1.05
203	Goody Tickets LLC	333W	8WC	1819.13	1917		1.05
203	Goody Tickets LLC	5 IR	C	1069.83	1128		1.05
203	Goody Tickets LLC	5 IR	C	1147.92	1210		1.05
203	Goody Tickets LLC	5 IR	C	1496.10	1577		1.05
203	Goody Tickets LLC	5 IR	C	1743.46	1837		1.05
203	Goody Tickets LLC	51 LR	J	1022.44	1078		1.05
203	Goody Tickets LLC	51 LR	J	1097.74	1158		1.05
203	Goody Tickets LLC	51 LR	J	1246.88	1314		1.05
203	Goody Tickets LLC	51 LR	J	1396.50	1472		1.05
203	Goody Tickets LLC	58 UR	CC	997.50	1052		1.05
203	Goody Tickets LLC	1 TD	L	194.15	206		1.06
203	Goody Tickets LLC	107	10	628.95	664		1.06
203	Goody Tickets LLC	114B	9	1004.59	1060		1.06
203	Goody Tickets LLC	126	12	1004.59	1060		1.06
203	Goody Tickets LLC	127B	12	250.95	265		1.06
203	Goody Tickets LLC	127B	12	333.80	353		1.06
203	Goody Tickets LLC	127B	12	449.69	475		1.06
203	Goody Tickets LLC	129	19	234.78	248		1.06
203	Goody Tickets LLC	132	5	603.75	637		1.06
203	Goody Tickets LLC	132	6	523.95	553		1.06
203	Goody Tickets LLC	132	7	471.45	498		1.06
203	Goody Tickets LLC	204	13	345.45	365		1.06
203	Goody Tickets LLC	211	10	230.83	244		1.06
203	Goody Tickets LLC	211	10	232.23	246		1.06
203	Goody Tickets LLC	211	10	250.46	265		1.06
203	Goody Tickets LLC	211	10	349.91	370		1.06
203	Goody Tickets LLC	211	10	357.75	378		1.06
203	Goody Tickets LLC	211	7	232.23	246		1.06
203	Goody Tickets LLC	211	7	242.69	257		1.06
203	Goody Tickets LLC	211	7	250.46	265		1.06
203	Goody Tickets LLC	211	7	357.75	378		1.06
203	Goody Tickets LLC	212	8	248.30	263		1.06
203	Goody Tickets LLC	212	8	347.66	368		1.06
203	Goody Tickets LLC	212	8	355.56	376		1.06
203	Goody Tickets LLC	212	8	389.42	411		1.06
203	Goody Tickets LLC	212	8	479.72	507		1.06
203	Goody Tickets LLC	227A	16	330.73	349		1.06
203	Goody Tickets LLC	227A	16	336.37	355		1.06
203	Goody Tickets LLC	227A	16	389.42	411		1.06
203	Goody Tickets LLC	227A	6	405.23	428		1.06
203	Goody Tickets LLC	228W	20W	156.45	166		1.06
203	Goody Tickets LLC	228W	20W	230.83	244		1.06
203	Goody Tickets LLC	228W	20W	265.26	281		1.06
203	Goody Tickets LLC	228W	20W	395.06	417		1.06
203	Goody Tickets LLC	229	8	249.38	264		1.06
203	Goody Tickets LLC	229	8	274.31	290		1.06
203	Goody Tickets LLC	229	8	329.46	348		1.06
203	Goody Tickets LLC	229	8	332.64	352		1.06
203	Goody Tickets LLC	235	2	157.76	167		1.06
203	Goody Tickets LLC	235	2	259.44	274		1.06
203	Goody Tickets LLC	235	2	294.12	311		1.06
203	Goody Tickets LLC	235	2	297.22	314		1.06
203	Goody Tickets LLC	256	14	124.95	133		1.06
203	Goody Tickets LLC	256	14	326.21	345		1.06
203	Goody Tickets LLC	256	14	424.41	449		1.06
203	Goody Tickets LLC	272	16	168.19	178		1.06
203	Goody Tickets LLC	272	16	179.48	190		1.06
203	Goody Tickets LLC	272	16	302.51	320		1.06
203	Goody Tickets LLC	3 TD	C	136.79	145		1.06
203	Goody Tickets LLC	3 TD	C	651.77	688		1.06
203	Goody Tickets LLC	3 TD	C	90.75	96		1.06
203	Goody Tickets LLC	306W	8WC	207.90	221		1.06
203	Goody Tickets LLC	306W	8WC	209.48	222		1.06
203	Goody Tickets LLC	306W	8WC	223.49	236		1.06
203	Goody Tickets LLC	306W	8WC	304.57	322		1.06
203	Goody Tickets LLC	325	4	212.47	225		1.06
203	Goody Tickets LLC	325	4	310.41	328		1.06
203	Goody Tickets LLC	325	4	395.06	417		1.06
203	Goody Tickets LLC	325	4	451.50	477		1.06
203	Goody Tickets LLC	328	6	135.45	144		1.06
203	Goody Tickets LLC	328	6	200.92	213		1.06
203	Goody Tickets LLC	328	6	270.90	287		1.06
203	Goody Tickets LLC	328	6	337.95	357		1.06
203	Goody Tickets LLC	328	6	395.05	417		1.06
203	Goody Tickets LLC	329	5	135.45	144		1.06
203	Goody Tickets LLC	329	5	200.92	213		1.06
203	Goody Tickets LLC	329	5	247.20	262		1.06
203	Goody Tickets LLC	329	5	253.97	268		1.06
203	Goody Tickets LLC	329	5	304.76	322		1.06
203	Goody Tickets LLC	329	5	327.34	346		1.06
203	Goody Tickets LLC	333W	8WC	224.44	238		1.06
203	Goody Tickets LLC	333W	8WC	227.65	241		1.06
203	Goody Tickets LLC	333W	8WC	244.28	258		1.06
203	Goody Tickets LLC	333W	8WC	301.46	319		1.06
203	Goody Tickets LLC	333W	8WC	857.59	905		1.06
203	Goody Tickets LLC	5 IR	C	160.08	169		1.06
203	Goody Tickets LLC	5 IR	C	190.18	201		1.06
203	Goody Tickets LLC	5 IR	C	207.35	219		1.06
203	Goody Tickets LLC	5 IR	C	306.78	324		1.06
203	Goody Tickets LLC	51 LR	J	113.90	121		1.06
203	Goody Tickets LLC	51 LR	J	144.61	153		1.06
203	Goody Tickets LLC	306W	8WC	103.95	111		1.07
203	Goody Tickets LLC	333W	8WC	103.95	111		1.07
203	Goody Tickets LLC	38 UR	HH	132.30	141		1.07
1602	Grand Concierge LLC	109	21	245.00	254		1.04
1602	Grand Concierge LLC	433	1	300.00	319		1.06
1602	Grand Concierge LLC	433	2	300.00	319		1.06
1602	Grand Concierge LLC	108	3	205.00	219		1.07
1602	Grand Concierge LLC	207	22	148.00	159		1.07
34	Great Seats NY	113	11	566.50	644		1.14
34	Great Seats NY	113	12	386.25	439		1.14
34	Great Seats NY	113	13	515.00	585		1.14
34	Great Seats NY	113	14	360.50	410		1.14
34	Great Seats NY	113	3	319.30	363		1.14
34	Great Seats NY	114A	2	412.00	468		1.14
34	Great Seats NY	114A	3	386.25	439		1.14
34	Great Seats NY	117B	8	875.50	995		1.14
34	Great Seats NY	118	5	1030.00	1170		1.14
34	Great Seats NY	118	8	927.00	1053		1.14
34	Great Seats NY	118	9	412.00	468		1.14
34	Great Seats NY	119	5	1287.50	1463		1.14
34	Great Seats NY	119	5	540.75	615		1.14
34	Great Seats NY	121A	11	824.00	936		1.14
34	Great Seats NY	18	2	4120.00	4680		1.14
34	Great Seats NY	18	3	3965.50	4505		1.14
34	Great Seats NY	216	2	540.75	615		1.14
34	Great Seats NY	21A	4	1030.00	1170		1.14
34	Great Seats NY	21A	7	927.00	1053		1.14
34	Great Seats NY	222	10	721.00	819		1.14
34	Great Seats NY	222	11	695.25	790		1.14
34	Great Seats NY	23	3	1184.50	1346		1.14
2003	Green Diamond Group LLC	017B	6	926.50	943		1.02
2003	Green Diamond Group LLC	019	4	901.00	917		1.02
2003	Green Diamond Group LLC	019	5	875.50	891		1.02
2003	Green Diamond Group LLC	019	6	850.00	865		1.02
2003	Green Diamond Group LLC	021A	8	1050.00	1068		1.02
2003	Green Diamond Group LLC	023	5	1000.00	1017		1.02
2003	Green Diamond Group LLC	17A	5	1110.00	1129		1.02
2003	Green Diamond Group LLC	221B	11	296.65	302		1.02
2003	Green Diamond Group LLC	222	6	314.45	321		1.02
2003	Green Diamond Group LLC	222	9	305.55	311		1.02
2003	Green Diamond Group LLC	25	5	950.00	967		1.02
10878	Greenline Consulting Services Inc.	11	7	11440.00	12553		1.1
10878	Greenline Consulting Services Inc.	11	7	12480.00	13694		1.1
10878	Greenline Consulting Services Inc.	11	7	1431.04	1571		1.1
10878	Greenline Consulting Services Inc.	11	7	1560.00	1713		1.1
10878	Greenline Consulting Services Inc.	11	7	2080.00	2283		1.1
10878	Greenline Consulting Services Inc.	11	7	9360.00	10271		1.1
10878	Greenline Consulting Services Inc.	114B	14	1118.00	1228		1.1
10878	Greenline Consulting Services Inc.	114B	14	1976.00	2169		1.1
10878	Greenline Consulting Services Inc.	114B	14	6240.00	6847		1.1
10878	Greenline Consulting Services Inc.	114B	14	8320.00	9130		1.1
10878	Greenline Consulting Services Inc.	114B	14	837.20	919		1.1
10878	Greenline Consulting Services Inc.	115	9	1182.48	1299		1.1
10878	Greenline Consulting Services Inc.	115	9	1573.52	1728		1.1
10878	Greenline Consulting Services Inc.	115	9	2080.00	2283		1.1
10878	Greenline Consulting Services Inc.	115	9	7280.00	7988		1.1
10878	Greenline Consulting Services Inc.	115	9	9360.00	10271		1.1
10878	Greenline Consulting Services Inc.	121A	5	1239.68	1362		1.1
10878	Greenline Consulting Services Inc.	121A	5	1669.20	1832		1.1
10878	Greenline Consulting Services Inc.	121A	5	2184.00	2398		1.1
10878	Greenline Consulting Services Inc.	121A	5	6760.00	7418		1.1
10878	Greenline Consulting Services Inc.	121A	5	7280.00	7988		1.1
10878	Greenline Consulting Services Inc.	121A	5	9360.00	10271		1.1
10878	Greenline Consulting Services Inc.	122	5	1335.36	1467		1.1
10878	Greenline Consulting Services Inc.	122	5	1717.04	1885		1.1
10878	Greenline Consulting Services Inc.	122	5	2184.00	2398		1.1
10878	Greenline Consulting Services Inc.	122	5	7280.00	7988		1.1
10878	Greenline Consulting Services Inc.	122	5	7800.00	8560		1.1
10878	Greenline Consulting Services Inc.	122	5	9880.00	10842		1.1
10878	Greenline Consulting Services Inc.	124	12	1049.36	1153		1.1
10878	Greenline Consulting Services Inc.	124	5	7020.00	7703		1.1
10878	Greenline Consulting Services Inc.	124	5	7540.00	8275		1.1
10878	Greenline Consulting Services Inc.	124	5	9620.00	10557		1.1
10878	Greenline Consulting Services Inc.	125	13	1239.68	1362		1.1
10878	Greenline Consulting Services Inc.	129	17	1300.00	1428		1.1
10878	Greenline Consulting Services Inc.	129	17	2028.00	2226		1.1
10878	Greenline Consulting Services Inc.	129	17	2184.00	2398		1.1
10878	Greenline Consulting Services Inc.	129	17	2600.00	2854		1.1
10878	Greenline Consulting Services Inc.	129	17	520.00	572		1.1
10878	Greenline Consulting Services Inc.	129	17	624.00	686		1.1
10878	Greenline Consulting Services Inc.	129	23	468.00	515		1.1
10878	Greenline Consulting Services Inc.	129	26	416.00	458		1.1
10878	Greenline Consulting Services Inc.	129	30	1196.00	1314		1.1
10878	Greenline Consulting Services Inc.	129	30	1924.00	2112		1.1
10878	Greenline Consulting Services Inc.	129	30	2080.00	2283		1.1
