broker_name	remote_id	ticket_section	ticket_row	ticket_count	ticket_price	event_name	event_occurs_at
USATickets.com	412735	155D	A	3	482.13	NLDS: Atlanta Braves at St. Louis Cardinals (Game 3 - Home Game 1)	2019-10-06
USATickets.com	412748	145	6	2	268.98	NLDS: Atlanta Braves at St. Louis Cardinals (Game 3 - Home Game 1)	2019-10-06
USATickets.com	412751	146	6	2	289.28	NLDS: Atlanta Braves at St. Louis Cardinals (Game 3 - Home Game 1)	2019-10-06
USATickets.com	412755	154	8	6	274.05	NLDS: Atlanta Braves at St. Louis Cardinals (Game 3 - Home Game 1)	2019-10-06
USATickets.com	412761	155D	A	5	507.50	NLDS: Atlanta Braves at St. Louis Cardinals (Game 4 - Home Game 2) (If Necessary)	2019-10-07
USATickets.com	412762	155D	B	5	406.00	NLDS: Atlanta Braves at St. Louis Cardinals (Game 4 - Home Game 2) (If Necessary)	2019-10-07
USATickets.com	412763	140D	J	2	228.38	NLDS: Atlanta Braves at St. Louis Cardinals (Game 4 - Home Game 2) (If Necessary)	2019-10-07
USATickets.com	412764	140D	K	2	239.54	NLDS: Atlanta Braves at St. Louis Cardinals (Game 4 - Home Game 2) (If Necessary)	2019-10-07
USATickets.com	412765	143D	D	4	354.24	NLDS: Atlanta Braves at St. Louis Cardinals (Game 4 - Home Game 2) (If Necessary)	2019-10-07
USATickets.com	412767	144D	F	2	304.50	NLDS: Atlanta Braves at St. Louis Cardinals (Game 4 - Home Game 2) (If Necessary)	2019-10-07
USATickets.com	412768	142	11	4	173.57	NLDS: Atlanta Braves at St. Louis Cardinals (Game 4 - Home Game 2) (If Necessary)	2019-10-07
USATickets.com	412769	142	17	4	167.48	NLDS: Atlanta Braves at St. Louis Cardinals (Game 4 - Home Game 2) (If Necessary)	2019-10-07
USATickets.com	412770	143	14	4	194.88	NLDS: Atlanta Braves at St. Louis Cardinals (Game 4 - Home Game 2) (If Necessary)	2019-10-07
USATickets.com	412771	143	17	4	194.88	NLDS: Atlanta Braves at St. Louis Cardinals (Game 4 - Home Game 2) (If Necessary)	2019-10-07
USATickets.com	412772	144	16	6	243.60	NLDS: Atlanta Braves at St. Louis Cardinals (Game 4 - Home Game 2) (If Necessary)	2019-10-07
USATickets.com	412773	156	22	4	189.81	NLDS: Atlanta Braves at St. Louis Cardinals (Game 4 - Home Game 2) (If Necessary)	2019-10-07
USATickets.com	412774	145	6	4	228.38	NLDS: Atlanta Braves at St. Louis Cardinals (Game 4 - Home Game 2) (If Necessary)	2019-10-07
USATickets.com	412776	146	5	4	239.54	NLDS: Atlanta Braves at St. Louis Cardinals (Game 4 - Home Game 2) (If Necessary)	2019-10-07
USATickets.com	412778	147	10	3	191.84	NLDS: Atlanta Braves at St. Louis Cardinals (Game 4 - Home Game 2) (If Necessary)	2019-10-07
USATickets.com	412779	147	11	3	201.99	NLDS: Atlanta Braves at St. Louis Cardinals (Game 4 - Home Game 2) (If Necessary)	2019-10-07
USATickets.com	412780	154	7	4	205.03	NLDS: Atlanta Braves at St. Louis Cardinals (Game 4 - Home Game 2) (If Necessary)	2019-10-07
USATickets.com	412781	154	8	6	243.60	NLDS: Atlanta Braves at St. Louis Cardinals (Game 4 - Home Game 2) (If Necessary)	2019-10-07
USATickets.com	412782	154	9	2	173.57	NLDS: Atlanta Braves at St. Louis Cardinals (Game 4 - Home Game 2) (If Necessary)	2019-10-07
USATickets.com	412783	155	4	4	205.03	NLDS: Atlanta Braves at St. Louis Cardinals (Game 4 - Home Game 2) (If Necessary)	2019-10-07
USATickets.com	412784	234	8	2	80.19	NLDS: Atlanta Braves at St. Louis Cardinals (Game 4 - Home Game 2) (If Necessary)	2019-10-07
USATickets.com	412785	271	4	2	76.13	NLDS: Atlanta Braves at St. Louis Cardinals (Game 4 - Home Game 2) (If Necessary)	2019-10-07
USATickets.com	414153	257	4	4	132.97	NLDS: Atlanta Braves at St. Louis Cardinals (Game 4 - Home Game 2) (If Necessary)	2019-10-07
USATickets.com	414171	101	6	2	81.20	NLDS: Atlanta Braves at St. Louis Cardinals (Game 4 - Home Game 2) (If Necessary)	2019-10-07
USATickets.com	414172	189	11	2	110.64	NLDS: Atlanta Braves at St. Louis Cardinals (Game 4 - Home Game 2) (If Necessary)	2019-10-07
USATickets.com	414173	189	12	4	96.43	NLDS: Atlanta Braves at St. Louis Cardinals (Game 4 - Home Game 2) (If Necessary)	2019-10-07
USATickets.com	414175	270	5	4	76.13	NLDS: Atlanta Braves at St. Louis Cardinals (Game 4 - Home Game 2) (If Necessary)	2019-10-07
USATickets.com	414680	105	8	4	93.38	NLDS: Atlanta Braves at St. Louis Cardinals (Game 4 - Home Game 2) (If Necessary)	2019-10-07
USATickets.com	414681	109	14	4	82.22	NLDS: Atlanta Braves at St. Louis Cardinals (Game 4 - Home Game 2) (If Necessary)	2019-10-07
USATickets.com	414682	195	21	4	76.13	NLDS: Atlanta Braves at St. Louis Cardinals (Game 4 - Home Game 2) (If Necessary)	2019-10-07
USATickets.com	414979	142D	E	4	329.88	NLDS: Atlanta Braves at St. Louis Cardinals (Game 4 - Home Game 2) (If Necessary)	2019-10-07
USATickets.com	413046	430	1	2	152.25	ALDS: Minnesota Twins at New York Yankees (Game 5 - Home Game 3) (If Necessary)	2019-10-10
USATickets.com	413049	202	20	6	200.97	ALDS: Minnesota Twins at New York Yankees (Game 5 - Home Game 3) (If Necessary)	2019-10-10
USATickets.com	413052	202	21	6	174.58	ALDS: Minnesota Twins at New York Yankees (Game 5 - Home Game 3) (If Necessary)	2019-10-10
USATickets.com	413055	202	18	6	227.36	ALDS: Minnesota Twins at New York Yankees (Game 5 - Home Game 3) (If Necessary)	2019-10-10
USATickets.com	413058	413	5	10	142.10	ALDS: Minnesota Twins at New York Yankees (Game 5 - Home Game 3) (If Necessary)	2019-10-10
USATickets.com	414021	129	11	8	300.44	ALDS: Minnesota Twins at New York Yankees (Game 5 - Home Game 3) (If Necessary)	2019-10-10
USATickets.com	414036	130	17	2	201.99	ALDS: Minnesota Twins at New York Yankees (Game 5 - Home Game 3) (If Necessary)	2019-10-10
USATickets.com	414042	128	7	2	364.39	ALDS: Minnesota Twins at New York Yankees (Game 5 - Home Game 3) (If Necessary)	2019-10-10
USATickets.com	414045	128	8	2	316.68	ALDS: Minnesota Twins at New York Yankees (Game 5 - Home Game 3) (If Necessary)	2019-10-10
USATickets.com	414048	225	10	4	304.50	ALDS: Minnesota Twins at New York Yankees (Game 5 - Home Game 3) (If Necessary)	2019-10-10
USATickets.com	412787	155D	A	5	1015.00	NLCS: TBD at St. Louis Cardinals - Home Game 1 (Date TBD) (If Necessary)	2019-10-11
USATickets.com	412792	155D	B	5	812.00	NLCS: TBD at St. Louis Cardinals - Home Game 1 (Date TBD) (If Necessary)	2019-10-11
USATickets.com	412793	140D	J	2	507.50	NLCS: TBD at St. Louis Cardinals - Home Game 1 (Date TBD) (If Necessary)	2019-10-11
USATickets.com	412794	140D	K	2	532.88	NLCS: TBD at St. Louis Cardinals - Home Game 1 (Date TBD) (If Necessary)	2019-10-11
USATickets.com	412795	143D	D	4	764.30	NLCS: TBD at St. Louis Cardinals - Home Game 1 (Date TBD) (If Necessary)	2019-10-11
USATickets.com	412796	144D	E	2	622.20	NLCS: TBD at St. Louis Cardinals - Home Game 1 (Date TBD) (If Necessary)	2019-10-11
USATickets.com	412797	144D	F	2	668.89	NLCS: TBD at St. Louis Cardinals - Home Game 1 (Date TBD) (If Necessary)	2019-10-11
USATickets.com	412798	142	11	4	406.00	NLCS: TBD at St. Louis Cardinals - Home Game 1 (Date TBD) (If Necessary)	2019-10-11
USATickets.com	412799	142	17	4	406.00	NLCS: TBD at St. Louis Cardinals - Home Game 1 (Date TBD) (If Necessary)	2019-10-11
USATickets.com	412800	143	14	4	456.75	NLCS: TBD at St. Louis Cardinals - Home Game 1 (Date TBD) (If Necessary)	2019-10-11
USATickets.com	412801	143	17	4	456.75	NLCS: TBD at St. Louis Cardinals - Home Game 1 (Date TBD) (If Necessary)	2019-10-11
USATickets.com	412802	144	16	6	761.25	NLCS: TBD at St. Louis Cardinals - Home Game 1 (Date TBD) (If Necessary)	2019-10-11
USATickets.com	412803	156	22	4	329.88	NLCS: TBD at St. Louis Cardinals - Home Game 1 (Date TBD) (If Necessary)	2019-10-11
USATickets.com	412804	145	6	4	507.50	NLCS: TBD at St. Louis Cardinals - Home Game 1 (Date TBD) (If Necessary)	2019-10-11
USATickets.com	412805	145	12	4	406.00	NLCS: TBD at St. Louis Cardinals - Home Game 1 (Date TBD) (If Necessary)	2019-10-11
USATickets.com	412806	146	5	4	532.88	NLCS: TBD at St. Louis Cardinals - Home Game 1 (Date TBD) (If Necessary)	2019-10-11
USATickets.com	412807	146	6	4	558.25	NLCS: TBD at St. Louis Cardinals - Home Game 1 (Date TBD) (If Necessary)	2019-10-11
USATickets.com	412808	147	10	3	491.26	NLCS: TBD at St. Louis Cardinals - Home Game 1 (Date TBD) (If Necessary)	2019-10-11
USATickets.com	412809	147	11	3	456.75	NLCS: TBD at St. Louis Cardinals - Home Game 1 (Date TBD) (If Necessary)	2019-10-11
USATickets.com	412810	154	7	4	456.75	NLCS: TBD at St. Louis Cardinals - Home Game 1 (Date TBD) (If Necessary)	2019-10-11
USATickets.com	412811	154	8	6	659.75	NLCS: TBD at St. Louis Cardinals - Home Game 1 (Date TBD) (If Necessary)	2019-10-11
USATickets.com	412812	154	9	2	406.00	NLCS: TBD at St. Louis Cardinals - Home Game 1 (Date TBD) (If Necessary)	2019-10-11
USATickets.com	412813	155	4	4	507.50	NLCS: TBD at St. Louis Cardinals - Home Game 1 (Date TBD) (If Necessary)	2019-10-11
USATickets.com	412814	234	8	4	182.70	NLCS: TBD at St. Louis Cardinals - Home Game 1 (Date TBD) (If Necessary)	2019-10-11
USATickets.com	412815	271	4	4	181.69	NLCS: TBD at St. Louis Cardinals - Home Game 1 (Date TBD) (If Necessary)	2019-10-11
USATickets.com	412816	334	2	4	147.18	NLCS: TBD at St. Louis Cardinals - Home Game 1 (Date TBD) (If Necessary)	2019-10-11
USATickets.com	414154	137D	D	4	456.75	NLCS: TBD at St. Louis Cardinals - Home Game 1 (Date TBD) (If Necessary)	2019-10-11
USATickets.com	414186	101	6	4	239.54	NLCS: TBD at St. Louis Cardinals - Home Game 1 (Date TBD) (If Necessary)	2019-10-11
USATickets.com	414188	189	11	4	279.13	NLCS: TBD at St. Louis Cardinals - Home Game 1 (Date TBD) (If Necessary)	2019-10-11
USATickets.com	414190	189	12	4	253.75	NLCS: TBD at St. Louis Cardinals - Home Game 1 (Date TBD) (If Necessary)	2019-10-11
USATickets.com	414192	195	1	4	355.25	NLCS: TBD at St. Louis Cardinals - Home Game 1 (Date TBD) (If Necessary)	2019-10-11
USATickets.com	414194	270	5	4	172.55	NLCS: TBD at St. Louis Cardinals - Home Game 1 (Date TBD) (If Necessary)	2019-10-11
USATickets.com	414980	142D	E	4	710.50	NLCS: TBD at St. Louis Cardinals - Home Game 1 (Date TBD) (If Necessary)	2019-10-11
USATickets.com	414982	145	4	4	583.63	NLCS: TBD at St. Louis Cardinals - Home Game 1 (Date TBD) (If Necessary)	2019-10-11
USATickets.com	414992	101	14	4	203.00	NLCS: TBD at St. Louis Cardinals - Home Game 1 (Date TBD) (If Necessary)	2019-10-11
USATickets.com	414994	105	8	4	228.38	NLCS: TBD at St. Louis Cardinals - Home Game 1 (Date TBD) (If Necessary)	2019-10-11
USATickets.com	414996	109	14	4	233.45	NLCS: TBD at St. Louis Cardinals - Home Game 1 (Date TBD) (If Necessary)	2019-10-11
USATickets.com	414998	195	21	2	203.00	NLCS: TBD at St. Louis Cardinals - Home Game 1 (Date TBD) (If Necessary)	2019-10-11
USATickets.com	413059	430	1	2	182.70	ALCS: TBD at New York Yankees - Home Game 1 (Date TBD) (If Necessary)	2019-10-12
USATickets.com	413063	413	5	10	177.63	ALCS: TBD at New York Yankees - Home Game 1 (Date TBD) (If Necessary)	2019-10-12
USATickets.com	413067	202	18	6	297.40	ALCS: TBD at New York Yankees - Home Game 1 (Date TBD) (If Necessary)	2019-10-12
USATickets.com	413071	202	20	6	262.89	ALCS: TBD at New York Yankees - Home Game 1 (Date TBD) (If Necessary)	2019-10-12
USATickets.com	413075	202	21	6	228.38	ALCS: TBD at New York Yankees - Home Game 1 (Date TBD) (If Necessary)	2019-10-12
USATickets.com	414026	129	11	8	401.94	ALCS: TBD at New York Yankees - Home Game 1 (Date TBD) (If Necessary)	2019-10-12
USATickets.com	414049	225	10	4	394.84	ALCS: TBD at New York Yankees - Home Game 1 (Date TBD) (If Necessary)	2019-10-12
USATickets.com	414053	128	7	2	444.57	ALCS: TBD at New York Yankees - Home Game 1 (Date TBD) (If Necessary)	2019-10-12
USATickets.com	414057	128	8	2	386.72	ALCS: TBD at New York Yankees - Home Game 1 (Date TBD) (If Necessary)	2019-10-12
USATickets.com	414065	130	17	2	293.34	ALCS: TBD at New York Yankees - Home Game 1 (Date TBD) (If Necessary)	2019-10-12
USATickets.com	414217	236	18	8	232.44	ALCS: TBD at New York Yankees - Home Game 1 (Date TBD) (If Necessary)	2019-10-12
USATickets.com	412817	155D	A	5	1167.25	NLCS: TBD at St. Louis Cardinals - Home Game 2 (Date TBD) (If Necessary)	2019-10-12
USATickets.com	412818	155D	B	5	913.50	NLCS: TBD at St. Louis Cardinals - Home Game 2 (Date TBD) (If Necessary)	2019-10-12
USATickets.com	412819	140D	J	2	634.38	NLCS: TBD at St. Louis Cardinals - Home Game 2 (Date TBD) (If Necessary)	2019-10-12
USATickets.com	412820	140D	K	2	665.84	NLCS: TBD at St. Louis Cardinals - Home Game 2 (Date TBD) (If Necessary)	2019-10-12
USATickets.com	412821	143D	D	4	818.09	NLCS: TBD at St. Louis Cardinals - Home Game 2 (Date TBD) (If Necessary)	2019-10-12
USATickets.com	412822	144D	E	2	634.38	NLCS: TBD at St. Louis Cardinals - Home Game 2 (Date TBD) (If Necessary)	2019-10-12
USATickets.com	412823	144D	F	2	682.08	NLCS: TBD at St. Louis Cardinals - Home Game 2 (Date TBD) (If Necessary)	2019-10-12
USATickets.com	412824	142	11	4	380.63	NLCS: TBD at St. Louis Cardinals - Home Game 2 (Date TBD) (If Necessary)	2019-10-12
USATickets.com	412825	142	17	4	380.63	NLCS: TBD at St. Louis Cardinals - Home Game 2 (Date TBD) (If Necessary)	2019-10-12
USATickets.com	412826	143	14	4	406.00	NLCS: TBD at St. Louis Cardinals - Home Game 2 (Date TBD) (If Necessary)	2019-10-12
USATickets.com	412827	143	17	4	406.00	NLCS: TBD at St. Louis Cardinals - Home Game 2 (Date TBD) (If Necessary)	2019-10-12
USATickets.com	412828	144	16	6	761.25	NLCS: TBD at St. Louis Cardinals - Home Game 2 (Date TBD) (If Necessary)	2019-10-12
USATickets.com	412829	156	22	4	360.33	NLCS: TBD at St. Louis Cardinals - Home Game 2 (Date TBD) (If Necessary)	2019-10-12
USATickets.com	412830	145	6	4	507.50	NLCS: TBD at St. Louis Cardinals - Home Game 2 (Date TBD) (If Necessary)	2019-10-12
USATickets.com	412831	145	12	4	431.38	NLCS: TBD at St. Louis Cardinals - Home Game 2 (Date TBD) (If Necessary)	2019-10-12
USATickets.com	412832	146	5	4	532.88	NLCS: TBD at St. Louis Cardinals - Home Game 2 (Date TBD) (If Necessary)	2019-10-12
USATickets.com	412833	146	6	4	558.25	NLCS: TBD at St. Louis Cardinals - Home Game 2 (Date TBD) (If Necessary)	2019-10-12
USATickets.com	412834	147	10	3	436.45	NLCS: TBD at St. Louis Cardinals - Home Game 2 (Date TBD) (If Necessary)	2019-10-12
USATickets.com	412835	147	11	3	406.00	NLCS: TBD at St. Louis Cardinals - Home Game 2 (Date TBD) (If Necessary)	2019-10-12
USATickets.com	412836	154	7	4	431.38	NLCS: TBD at St. Louis Cardinals - Home Game 2 (Date TBD) (If Necessary)	2019-10-12
USATickets.com	412837	154	8	6	761.25	NLCS: TBD at St. Louis Cardinals - Home Game 2 (Date TBD) (If Necessary)	2019-10-12
USATickets.com	412838	154	9	2	380.63	NLCS: TBD at St. Louis Cardinals - Home Game 2 (Date TBD) (If Necessary)	2019-10-12
USATickets.com	412839	155	4	4	406.00	NLCS: TBD at St. Louis Cardinals - Home Game 2 (Date TBD) (If Necessary)	2019-10-12
USATickets.com	412840	234	8	4	192.85	NLCS: TBD at St. Louis Cardinals - Home Game 2 (Date TBD) (If Necessary)	2019-10-12
USATickets.com	412841	271	4	4	203.00	NLCS: TBD at St. Louis Cardinals - Home Game 2 (Date TBD) (If Necessary)	2019-10-12
USATickets.com	412842	334	2	4	167.48	NLCS: TBD at St. Louis Cardinals - Home Game 2 (Date TBD) (If Necessary)	2019-10-12
USATickets.com	414155	137D	D	4	558.25	NLCS: TBD at St. Louis Cardinals - Home Game 2 (Date TBD) (If Necessary)	2019-10-12
USATickets.com	414157	257	4	4	329.88	NLCS: TBD at St. Louis Cardinals - Home Game 2 (Date TBD) (If Necessary)	2019-10-12
USATickets.com	414187	101	6	4	228.38	NLCS: TBD at St. Louis Cardinals - Home Game 2 (Date TBD) (If Necessary)	2019-10-12
USATickets.com	414189	189	11	2	279.13	NLCS: TBD at St. Louis Cardinals - Home Game 2 (Date TBD) (If Necessary)	2019-10-12
USATickets.com	414191	189	12	4	253.75	NLCS: TBD at St. Louis Cardinals - Home Game 2 (Date TBD) (If Necessary)	2019-10-12
USATickets.com	414193	195	1	4	355.25	NLCS: TBD at St. Louis Cardinals - Home Game 2 (Date TBD) (If Necessary)	2019-10-12
USATickets.com	414195	270	5	4	192.85	NLCS: TBD at St. Louis Cardinals - Home Game 2 (Date TBD) (If Necessary)	2019-10-12
USATickets.com	414981	142D	E	4	761.25	NLCS: TBD at St. Louis Cardinals - Home Game 2 (Date TBD) (If Necessary)	2019-10-12
USATickets.com	414993	101	14	4	203.00	NLCS: TBD at St. Louis Cardinals - Home Game 2 (Date TBD) (If Necessary)	2019-10-12
USATickets.com	414995	105	8	4	228.38	NLCS: TBD at St. Louis Cardinals - Home Game 2 (Date TBD) (If Necessary)	2019-10-12
USATickets.com	414997	109	14	4	203.00	NLCS: TBD at St. Louis Cardinals - Home Game 2 (Date TBD) (If Necessary)	2019-10-12
USATickets.com	414999	195	21	4	177.63	NLCS: TBD at St. Louis Cardinals - Home Game 2 (Date TBD) (If Necessary)	2019-10-12
USATickets.com	413060	430	1	2	187.78	ALCS: TBD at New York Yankees - Home Game 2 (Date TBD) (If Necessary)	2019-10-13
USATickets.com	413064	413	5	10	177.63	ALCS: TBD at New York Yankees - Home Game 2 (Date TBD) (If Necessary)	2019-10-13
USATickets.com	413068	202	18	6	289.28	ALCS: TBD at New York Yankees - Home Game 2 (Date TBD) (If Necessary)	2019-10-13
USATickets.com	413072	202	20	6	255.78	ALCS: TBD at New York Yankees - Home Game 2 (Date TBD) (If Necessary)	2019-10-13
USATickets.com	413076	202	21	6	222.29	ALCS: TBD at New York Yankees - Home Game 2 (Date TBD) (If Necessary)	2019-10-13
USATickets.com	414027	129	11	8	372.51	ALCS: TBD at New York Yankees - Home Game 2 (Date TBD) (If Necessary)	2019-10-13
USATickets.com	414050	225	10	4	383.67	ALCS: TBD at New York Yankees - Home Game 2 (Date TBD) (If Necessary)	2019-10-13
USATickets.com	414054	128	7	2	436.45	ALCS: TBD at New York Yankees - Home Game 2 (Date TBD) (If Necessary)	2019-10-13
USATickets.com	414058	128	8	2	379.61	ALCS: TBD at New York Yankees - Home Game 2 (Date TBD) (If Necessary)	2019-10-13
USATickets.com	414066	130	17	2	299.43	ALCS: TBD at New York Yankees - Home Game 2 (Date TBD) (If Necessary)	2019-10-13
USATickets.com	412895	155D	A	5	1167.25	NLCS: TBD at St. Louis Cardinals - Home Game 3 (Date TBD) (If Necessary)	2019-10-18
USATickets.com	412896	155D	B	5	913.50	NLCS: TBD at St. Louis Cardinals - Home Game 3 (Date TBD) (If Necessary)	2019-10-18
USATickets.com	412897	140D	J	2	507.50	NLCS: TBD at St. Louis Cardinals - Home Game 3 (Date TBD) (If Necessary)	2019-10-18
USATickets.com	412899	140D	K	2	532.88	NLCS: TBD at St. Louis Cardinals - Home Game 3 (Date TBD) (If Necessary)	2019-10-18
USATickets.com	412900	143D	D	4	818.09	NLCS: TBD at St. Louis Cardinals - Home Game 3 (Date TBD) (If Necessary)	2019-10-18
USATickets.com	412901	144D	E	2	609.00	NLCS: TBD at St. Louis Cardinals - Home Game 3 (Date TBD) (If Necessary)	2019-10-18
USATickets.com	412902	144D	F	2	654.68	NLCS: TBD at St. Louis Cardinals - Home Game 3 (Date TBD) (If Necessary)	2019-10-18
USATickets.com	412903	142	11	4	487.20	NLCS: TBD at St. Louis Cardinals - Home Game 3 (Date TBD) (If Necessary)	2019-10-18
USATickets.com	412904	142	17	4	474.01	NLCS: TBD at St. Louis Cardinals - Home Game 3 (Date TBD) (If Necessary)	2019-10-18
USATickets.com	412905	143	14	4	510.55	NLCS: TBD at St. Louis Cardinals - Home Game 3 (Date TBD) (If Necessary)	2019-10-18
USATickets.com	412906	143	17	4	510.55	NLCS: TBD at St. Louis Cardinals - Home Game 3 (Date TBD) (If Necessary)	2019-10-18
USATickets.com	412907	144	16	6	761.25	NLCS: TBD at St. Louis Cardinals - Home Game 3 (Date TBD) (If Necessary)	2019-10-18
USATickets.com	412908	156	22	4	391.79	NLCS: TBD at St. Louis Cardinals - Home Game 3 (Date TBD) (If Necessary)	2019-10-18
USATickets.com	412909	145	6	4	558.25	NLCS: TBD at St. Louis Cardinals - Home Game 3 (Date TBD) (If Necessary)	2019-10-18
USATickets.com	412910	145	12	4	510.55	NLCS: TBD at St. Louis Cardinals - Home Game 3 (Date TBD) (If Necessary)	2019-10-18
USATickets.com	412911	146	5	4	586.67	NLCS: TBD at St. Louis Cardinals - Home Game 3 (Date TBD) (If Necessary)	2019-10-18
USATickets.com	412912	146	6	4	614.08	NLCS: TBD at St. Louis Cardinals - Home Game 3 (Date TBD) (If Necessary)	2019-10-18
USATickets.com	412913	147	10	3	546.07	NLCS: TBD at St. Louis Cardinals - Home Game 3 (Date TBD) (If Necessary)	2019-10-18
USATickets.com	412914	147	11	3	507.50	NLCS: TBD at St. Louis Cardinals - Home Game 3 (Date TBD) (If Necessary)	2019-10-18
USATickets.com	412915	154	7	4	464.87	NLCS: TBD at St. Louis Cardinals - Home Game 3 (Date TBD) (If Necessary)	2019-10-18
USATickets.com	412916	154	8	6	761.25	NLCS: TBD at St. Louis Cardinals - Home Game 3 (Date TBD) (If Necessary)	2019-10-18
USATickets.com	412917	154	9	2	451.68	NLCS: TBD at St. Louis Cardinals - Home Game 3 (Date TBD) (If Necessary)	2019-10-18
USATickets.com	412918	155	4	4	507.50	NLCS: TBD at St. Louis Cardinals - Home Game 3 (Date TBD) (If Necessary)	2019-10-18
USATickets.com	412919	234	8	4	228.38	NLCS: TBD at St. Louis Cardinals - Home Game 3 (Date TBD) (If Necessary)	2019-10-18
USATickets.com	412920	271	4	4	266.95	NLCS: TBD at St. Louis Cardinals - Home Game 3 (Date TBD) (If Necessary)	2019-10-18
USATickets.com	412921	334	2	4	163.42	NLCS: TBD at St. Louis Cardinals - Home Game 3 (Date TBD) (If Necessary)	2019-10-18
USATickets.com	414158	137D	D	4	558.25	NLCS: TBD at St. Louis Cardinals - Home Game 3 (Date TBD) (If Necessary)	2019-10-18
USATickets.com	414159	257	4	4	370.48	NLCS: TBD at St. Louis Cardinals - Home Game 3 (Date TBD) (If Necessary)	2019-10-18
USATickets.com	414196	101	6	4	253.75	NLCS: TBD at St. Louis Cardinals - Home Game 3 (Date TBD) (If Necessary)	2019-10-18
USATickets.com	414197	189	11	4	279.13	NLCS: TBD at St. Louis Cardinals - Home Game 3 (Date TBD) (If Necessary)	2019-10-18
USATickets.com	414198	189	12	4	253.75	NLCS: TBD at St. Louis Cardinals - Home Game 3 (Date TBD) (If Necessary)	2019-10-18
USATickets.com	414199	195	1	4	355.25	NLCS: TBD at St. Louis Cardinals - Home Game 3 (Date TBD) (If Necessary)	2019-10-18
USATickets.com	414200	270	5	4	253.75	NLCS: TBD at St. Louis Cardinals - Home Game 3 (Date TBD) (If Necessary)	2019-10-18
USATickets.com	414984	142D	E	4	761.25	NLCS: TBD at St. Louis Cardinals - Home Game 3 (Date TBD) (If Necessary)	2019-10-18
USATickets.com	414985	145	4	4	642.50	NLCS: TBD at St. Louis Cardinals - Home Game 3 (Date TBD) (If Necessary)	2019-10-18
USATickets.com	415001	101	14	4	203.00	NLCS: TBD at St. Louis Cardinals - Home Game 3 (Date TBD) (If Necessary)	2019-10-18
USATickets.com	415002	105	8	4	228.38	NLCS: TBD at St. Louis Cardinals - Home Game 3 (Date TBD) (If Necessary)	2019-10-18
USATickets.com	415003	109	14	4	203.00	NLCS: TBD at St. Louis Cardinals - Home Game 3 (Date TBD) (If Necessary)	2019-10-18
USATickets.com	415004	195	21	4	177.63	NLCS: TBD at St. Louis Cardinals - Home Game 3 (Date TBD) (If Necessary)	2019-10-18
USATickets.com	413061	430	1	2	227.36	ALCS: TBD at New York Yankees - Home Game 3 (Date TBD) (If Necessary)	2019-10-19
USATickets.com	413065	413	5	10	213.15	ALCS: TBD at New York Yankees - Home Game 3 (Date TBD) (If Necessary)	2019-10-19
USATickets.com	413069	202	18	6	369.46	ALCS: TBD at New York Yankees - Home Game 3 (Date TBD) (If Necessary)	2019-10-19
USATickets.com	413073	202	20	6	326.83	ALCS: TBD at New York Yankees - Home Game 3 (Date TBD) (If Necessary)	2019-10-19
USATickets.com	413077	202	21	6	284.20	ALCS: TBD at New York Yankees - Home Game 3 (Date TBD) (If Necessary)	2019-10-19
USATickets.com	414028	129	11	8	583.63	ALCS: TBD at New York Yankees - Home Game 3 (Date TBD) (If Necessary)	2019-10-19
USATickets.com	414051	225	10	4	583.63	ALCS: TBD at New York Yankees - Home Game 3 (Date TBD) (If Necessary)	2019-10-19
USATickets.com	414055	128	7	2	670.92	ALCS: TBD at New York Yankees - Home Game 3 (Date TBD) (If Necessary)	2019-10-19
USATickets.com	414059	128	8	2	583.63	ALCS: TBD at New York Yankees - Home Game 3 (Date TBD) (If Necessary)	2019-10-19
USATickets.com	414067	130	17	2	355.25	ALCS: TBD at New York Yankees - Home Game 3 (Date TBD) (If Necessary)	2019-10-19
USATickets.com	412843	155D	A	5	9135.00	World Series: TBD at St. Louis Cardinals - Home Game 1 (Date TBD) (If Necessary)	2019-10-22
USATickets.com	412845	155D	B	5	6597.50	World Series: TBD at St. Louis Cardinals - Home Game 1 (Date TBD) (If Necessary)	2019-10-22
USATickets.com	412847	140D	J	2	2283.75	World Series: TBD at St. Louis Cardinals - Home Game 1 (Date TBD) (If Necessary)	2019-10-22
USATickets.com	412849	140D	K	2	2398.45	World Series: TBD at St. Louis Cardinals - Home Game 1 (Date TBD) (If Necessary)	2019-10-22
USATickets.com	412851	143D	D	4	3546.41	World Series: TBD at St. Louis Cardinals - Home Game 1 (Date TBD) (If Necessary)	2019-10-22
USATickets.com	412853	144D	E	2	2537.50	World Series: TBD at St. Louis Cardinals - Home Game 1 (Date TBD) (If Necessary)	2019-10-22
USATickets.com	412855	144D	F	2	2728.32	World Series: TBD at St. Louis Cardinals - Home Game 1 (Date TBD) (If Necessary)	2019-10-22
USATickets.com	412857	142	11	4	1522.50	World Series: TBD at St. Louis Cardinals - Home Game 1 (Date TBD) (If Necessary)	2019-10-22
USATickets.com	412859	142	17	4	1522.50	World Series: TBD at St. Louis Cardinals - Home Game 1 (Date TBD) (If Necessary)	2019-10-22
USATickets.com	412861	143	14	4	1883.84	World Series: TBD at St. Louis Cardinals - Home Game 1 (Date TBD) (If Necessary)	2019-10-22
